"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x867571387883339776","x1103451320856436736",2019-03-07 00:24:30,"JabarriB_","U BETTA HAVE SUM TO DRINK AND NAPKINS FOR YA RUNNY ASS NOSE CAUSE I AM NOT LETTIN NO WINDOWS DOWN!!! I LITERALLY WANT ALL DA SMOKE https://t.co/qsigGPbdNd","Twitter for iPhone",130,,,,TRUE,FALSE,0,0,,,"twitter.com/adoretwin/stat…","https://t.co/qsigGPbdNd","https://twitter.com/adoretwin/status/1102954082229276672",,,,,,,,,,,"en","x1102954082229276672","Unpopular opinion: Hotboxing edition https://t.co/FIcNZJ335K",2019-03-05 15:28:39,"Twitter for iPhone",2002,568,"x331929463","Adoretwin","Chelsie⚡️",1285,1132,9891,"","501📍 Instagram: @Adoretwin | DTDWORLD💜💜💜",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JabarriB_/status/1103451320856436736","BLACK MAGIK🌚💫","Los Angeles, CA","THEY COULD TAKE ME OUT DA HOOD BUT IMMA KEEP IT HOOD FOR EM✊🏾📽👽","https://t.co/1r4SiAOhbe",FALSE,170,148,3,6576,15323,2017-05-25 02:41:52,FALSE,"https://t.co/1r4SiAOhbe","http://www.instagram.com/jabarrib","en","https://pbs.twimg.com/profile_banners/867571387883339776/1495680314",,"http://pbs.twimg.com/profile_images/1062410740210921472/VvYx90Gs_normal.jpg"
"x173727530","x1103450501927059456",2019-03-07 00:21:15,"vanillashayfer","I don’t recommend getting a cold the week after you get your nose pierced. Shit hurts and one nostril is always left un-blown","Twitter for iPhone",125,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/vanillashayfer/status/1103450501927059456","that’s so shaina","United States","9 out of 10 cats recommend me | give me sushi or give me death | i ⚾️ the @Mariners | WA roots, RI suits | she/her",,FALSE,325,777,2,7452,19556,2010-08-02 05:53:42,FALSE,,,"en","https://pbs.twimg.com/profile_banners/173727530/1545860806","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1102580661234425856/7EKa_Vw8_normal.jpg"
"x405348935","x1103449173003767808",2019-03-07 00:15:58,"ACEDelRo","Fancy that! More scientific proof vaccines are beneficial and actually PREVENT autism through illness prevention in pregnant women. https://t.co/K2d14r5IJB","Facebook",155,,,,FALSE,FALSE,0,0,,,"bit.ly/2TxmBI5","https://t.co/K2d14r5IJB","http://bit.ly/2TxmBI5",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ACEDelRo/status/1103449173003767808","Alia Holyfield","Fort Collins, CO","Bleeding heart follower of Christ, R.N., hippie at heart, theatre lover, actress/singer, science geek, world changer 1 random act of kindness @ a time.",,FALSE,72,231,10,1513,8,2011-11-05 05:52:01,FALSE,,,"en","https://pbs.twimg.com/profile_banners/405348935/1423988305","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/566873888290648064/32YhbJMU_normal.jpeg"
"x1067249431756632064","x1103447629030027264",2019-03-07 00:09:50,"DexreyAgon","😤Would your doctor put you down for a runny nose?
Pure old monsters! Help these puppies!😖 https://t.co/48ETUjkx51","Twitter for Android",89,,,,TRUE,FALSE,0,0,,,"twitter.com/andibeth012/st…","https://t.co/48ETUjkx51","https://twitter.com/andibeth012/status/1103400776951427073",,,,,,,,,,,"en","x1103400776951427073","#SAVE OUR #INNOCENT #LIVES #PVAC #EdinburgTX WILL INHUMANELY #KILL US 3/7⚠️ 4 a treatable condition in this FILTHY #ShitHOLE😡NO EXCUSES OTHER THAN VILE CORRUPT STAFF W/O SOULS! WE DESPISE U! DON'T LET US DIE😭💔WE WANT 2 LIVE! B PART OF A🏡 FAMILY🙏#RESCUE #FOSTER #PLEDGE 🆘🆘🆘 https://t.co/IgLQ4vjEEw",2019-03-06 21:03:40,"Twitter Web Client",87,214,"x4554565693","andibeth012","Andrea Garfield",15279,9089,139932,"Los Angeles, CA","#FervidAnimalLover #Advocate  #DespiseAllAnimalCruelty #AdoptDontShop #GoNoKILLUSA #EndDCMT #Dolphins #OpRodeo #Greyhounds #Nature #Resist #SWATT",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DexreyAgon/status/1103447629030027264","Dexrey Agon","Texas, USA","Lover of animals, nature, sci-fi, daemons, space travel, weird things",,FALSE,200,699,0,1469,470,2018-11-27 02:51:07,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1067249431756632064/1543705891",,"http://pbs.twimg.com/profile_images/1069005692357566465/s9kPrDoX_normal.jpg"
"x254634519","x1103445752045555713",2019-03-07 00:02:22,"trainwithfusion","Got the cold? Or, is it allergies? They share similar symptoms. Clear signs of allergies are the itching eyes, nose and throat that go with the other symptoms such as runny/stuffy nose,… https://t.co/lLVG2ZjJ9R","Instagram",210,,,,FALSE,FALSE,0,0,,,"instagram.com/p/Bur65BhBXB-/…","https://t.co/lLVG2ZjJ9R","https://www.instagram.com/p/Bur65BhBXB-/?utm_source=ig_twitter_share&igshid=68n4d7pqiujt",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/trainwithfusion/status/1103445752045555713","FusionFitness","Orlando, Florida","Be Fit. Be Healthy. Be Free.","http://t.co/wEcWi4M2pM",FALSE,39,32,3,1108,60,2011-02-19 17:45:14,FALSE,"http://t.co/wEcWi4M2pM","http://www.trainwithfusion.com","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1249093862/167527_186024004751562_100000318906452_520676_7830032_n_normal.jpg"
"x818340074811072512","x1103445528203878405",2019-03-07 00:01:29,"GoatSkye","I drip everyday like a runny nose 🤧🤮 https://t.co/J9RNHTyhOo","Twitter for iPhone",36,,,,FALSE,FALSE,75,14,,,,,,"http://pbs.twimg.com/media/D1A5zruU8AAMipv.jpg","https://t.co/J9RNHTyhOo","https://twitter.com/GoatSkye/status/1103445528203878405/photo/1","photo","http://pbs.twimg.com/media/D1A5zruU8AAMipv.jpg http://pbs.twimg.com/media/D1A5zrxV4AAbaiR.jpg","https://t.co/J9RNHTyhOo https://t.co/J9RNHTyhOo","https://twitter.com/GoatSkye/status/1103445528203878405/photo/1 https://twitter.com/GoatSkye/status/1103445528203878405/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/GoatSkye/status/1103445528203878405","Skye Roddy","Fontana, CA","WR||Colony high || co21 || EAT ATH || #AARON4L https://t.co/wBZy76tsY6",,FALSE,270,242,0,254,3831,2017-01-09 06:14:12,FALSE,,,"en","https://pbs.twimg.com/profile_banners/818340074811072512/1551582222",,"http://pbs.twimg.com/profile_images/1100097538768527367/NMry0J-o_normal.jpg"
"x62878074","x1103444936253472769",2019-03-06 23:59:08,"redhead_says","Hi, I’m on the subway witnessing a grown man wipe his runny nose onto his hand and then wipe it onto his @Patagonia puffer jacket. #mta #sendhelp","Twitter for iPhone",145,,,,FALSE,FALSE,1,0,"mta sendhelp",,,,,,,,,,,,,"x16191793","patagonia","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/redhead_says/status/1103444936253472769","Caitlin Harsch","Brooklyn, NY","A red-headed creative working in digital advertising that would rather be at a concert.","http://t.co/XGSapnqfs2",FALSE,285,465,9,6856,429,2009-08-04 17:41:40,FALSE,"http://t.co/XGSapnqfs2","http://whatcaitlinlikes.tumblr.com","en","https://pbs.twimg.com/profile_banners/62878074/1398365288","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/347884414/2923_1147202038973_1195200683_30918271_866748_n_normal.jpg"
"x571068594","x1103443032530132992",2019-03-06 23:51:34,"QC76ers","@MrsHopkins96 Runny nose where you are?","Twitter for iPhone",25,"x1103275087652941826","x715008096","MrsHopkins96",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x715008096","MrsHopkins96","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/QC76ers/status/1103443032530132992","Quad City 76ers","Quad Cities USA","Semi-Pro Baseball Club Since 1976. Based in Quad Cities USA.","http://t.co/Q0wTu8Cnzn",FALSE,399,905,5,904,13197,2012-05-04 16:59:20,FALSE,"http://t.co/Q0wTu8Cnzn","http://www.QC76ers.com","en","https://pbs.twimg.com/profile_banners/571068594/1388429621","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/417730231202369536/nyh5TSRu_normal.jpeg"
"x367200259","x1103439758045392896",2019-03-06 23:38:33,"AutisticShill","@mary_moo09 @ethan_Joesph16 No respiratory illnesses after my 1st flu vax-egg allergy-B4 pneumonia 2x's/yr-also other infections-Last infection Oct 2015-1st flu vax (egg free) Nov 2015-Regular Quad flu vax every year since-No more daily inhalers-Now only 6x's/yr
#VaccinesWork #VaccinesSaveLives #VaxWithMe","Twitter for iPhone",278,"x1103429642218860544","x66617156","mary_moo09",FALSE,FALSE,0,0,"VaccinesWork VaccinesSaveLives VaxWithMe",,,,,,,,,,,,,"x66617156 x780932927567884289","mary_moo09 ethan_Joesph16","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/0811cf61cd9ea52f.json","Winnipeg","Winnipeg, Manitoba","city","Canada","CA","NA NA","NA NA","-97.350366 -96.954987 -96.954987 -97.350366 49.713679 49.713679 49.993932 49.993932","https://twitter.com/AutisticShill/status/1103439758045392896","That Unpaid Autistic Shill 🇨🇦🇨🇱🇺🇸","Winnipeg, Manitoba","#ActualllyAutistic #ProScience #VaccinesWork Triple Citizen Manages @TalesFromWoke @SaidNoAutistic @RSciAutMemes @AngelKnits4You","https://t.co/g2vaTVLRBB",FALSE,6320,5064,55,11574,9450,2011-09-03 15:20:35,FALSE,"https://t.co/g2vaTVLRBB","http://www.youtube.com/user/karenIH","en","https://pbs.twimg.com/profile_banners/367200259/1538269190","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1046202922751709184/i3gTrK-M_normal.jpg"
"x1095510746161655808","x1103434617527459840",2019-03-06 23:18:08,"httpyonkers","It’s to cold for that y’all gone catch pneumonia in y’all ass https://t.co/GzMLq0FJc0","Twitter for iPhone",61,,,,TRUE,FALSE,0,0,,,"twitter.com/nolimitbdai/st…","https://t.co/GzMLq0FJc0","https://twitter.com/nolimitbdai/status/1103433829665128448",,,,,,,,,,,"en","x1103433829665128448","im bout 2 fuk dis hoe outside 😭😭",2019-03-06 23:15:00,"Twitter for iPhone",5,0,"x3708633260","nolimitbdai","12/18💰",4631,3396,54196,"durham nc","20. wolf in sheep skin...rip gma 1/22❤️",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/httpyonkers/status/1103434617527459840","Queen B.B. 👑💕","Bull city, NC","Last page got deleted 😕 Kennedy’s mommy 💕👩‍👧",,FALSE,86,182,0,750,40,2019-02-13 02:31:30,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1095510746161655808/1551519219",,"http://pbs.twimg.com/profile_images/1095511076601556998/CykRLJrw_normal.jpg"
"x979878854369120257","x1103434449952346114",2019-03-06 23:17:28,"driphardtee3","i hate my sinuses so much my nose just start burning and its always when it’s cold. nose be feeling like a icicle!","Twitter for iPhone",114,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/driphardtee3/status/1103434449952346114","bagchasertee💰","New Orleans, LA","my aspiration in life is to be financially stable & happy 🐾🥰","https://t.co/m2wrhcfNDk",FALSE,75,104,0,2140,3864,2018-03-31 00:31:38,FALSE,"https://t.co/m2wrhcfNDk","https://youtu.be/zbqSD3QJWQs","en","https://pbs.twimg.com/profile_banners/979878854369120257/1548729678",,"http://pbs.twimg.com/profile_images/1103433594054340608/l2RrsX59_normal.jpg"
"x1426302834","x1103434111815962625",2019-03-06 23:16:07,"mmarcialeigh","Hillary Clinton is an unlikable cold lying lady who looked down her nose at most others unless she could use them in some way to better herself. Most decent Americans knew that and detested her. That’s why she lost https://t.co/DrgH5wgVAx","Twitter for iPad",214,,,,TRUE,FALSE,1,1,,,"twitter.com/dbongino/statu…","https://t.co/DrgH5wgVAx","https://twitter.com/dbongino/status/1103108347023290368",,,,,,,,,,,"en","x1103108347023290368","Hillary Clinton: 
I lost Wisconsin because voters were turned away at the polls “Because of the Color of Their Skin”

Reality:
Hillary Clinton lost Wisconsin because her accumulated frequent flyer miles to the state of Wisconsin totaled ZERO.",2019-03-06 01:41:39,"Twitter for iPhone",34629,8873,"x232901331","dbongino","Dan Bongino",914835,656,47700,"Somewhere trolling Molly Fast","Host of The Dan Bongino Show Podcast. Available here - https://t.co/z78vfqi19k Fox News Contributor.",TRUE,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/81b55f54466d8ae4.json","North Port","North Port, FL","city","United States","US","NA NA","NA NA","-82.272379 -82.067993 -82.067993 -82.272379 27.026227 27.026227 27.111839 27.111839","https://twitter.com/mmarcialeigh/status/1103434111815962625","Marcia Laning","dayton, OH","retired UAW machinist and current tax preparer for HR Block",,FALSE,33,35,0,3197,8374,2013-05-13 20:17:32,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x87389860","x1103433651172331525",2019-03-06 23:14:17,"AfroMick_","I genuinely tear up every time this Mr. Rogers story appears on my tl.

I watched the doc about him on a plane. I was crying, runny nose. Tryna keep it together as flight attendant asked if I’m ok. 

Mr. Rogers was a rare, pure heart. https://t.co/WPs9JELUXE","Twitter for iPhone",234,,,,TRUE,FALSE,0,0,,,"twitter.com/Breznican/stat…","https://t.co/WPs9JELUXE","https://twitter.com/Breznican/status/866866861379469312",,,,,,,,,,,"en","x866866861379469312","The doors open, he lets me go out first. I go, but turn around. ""Mr. Rogers... I don't mean to bother you. But I wanted to say thanks."" 13/",2017-05-23 04:02:20,"Twitter for iPhone",3891,381,"x21132877","Breznican","Anthony Breznican",41341,3609,31031,"","Writer. Author of the novel Brutal Youth.",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AfroMick_/status/1103433651172331525","Trill Scott-Heron","Atlanta","Financial Analyst. Economic Activist. Antique curator. Apple of Anne's eye. Afro.",,FALSE,464,147,45,82351,19100,2009-11-04 07:58:28,FALSE,,,"en","https://pbs.twimg.com/profile_banners/87389860/1541811121","http://abs.twimg.com/images/themes/theme6/bg.gif","http://pbs.twimg.com/profile_images/1074342724206243840/xtkBbsP5_normal.jpg"
"x18082466","x1103432570665160708",2019-03-06 23:10:00,"news6wkmg","Children born to women who had a severe infection during pregnancy, such as sepsis, flu or pneumonia, show an increased risk of autism spectrum disorder and depression, new research finds. https://t.co/oBStOtifFG","SocialNewsDesk",212,,,,FALSE,FALSE,0,0,,,"clickorlando.com/health/study-i…","https://t.co/oBStOtifFG","https://www.clickorlando.com/health/study-infection-in-womb-increases-autism-depression-risks?source=twitter&medium=social&campaign=snd&utm_content=wkmg6",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/news6wkmg/status/1103432570665160708","News 6 WKMG","Orlando, FL","Central Florida @CBSnews affiliate. Tweeting updates from News 6 and https://t.co/ykqybekznG.","https://t.co/ykqybekznG",FALSE,133828,1584,1221,136667,1386,2008-12-12 18:44:55,TRUE,"https://t.co/ykqybekznG","http://www.clickorlando.com","en","https://pbs.twimg.com/profile_banners/18082466/1550081651","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/877540158823960579/tjju3Huf_normal.jpg"
"x3031122344","x1103431916278214658",2019-03-06 23:07:24,"Bridgey2Pines","Not to be dramatic but this cold makes me want to nose dive off the fucking Eiffel Tower","Twitter for iPhone",88,,,,FALSE,FALSE,8,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bridgey2Pines/status/1103431916278214658","Bridgey","Buffalo, NY ","",,FALSE,410,563,2,12374,13551,2015-02-19 18:40:33,FALSE,,,"en","https://pbs.twimg.com/profile_banners/3031122344/1516433826","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1070666702403325952/tGQThb0o_normal.jpg"
"x74558989","x1103431687533486080",2019-03-06 23:06:29,"Roewoof","Excuse me, I am taking sips of wine and my nose became completely decongested. Whoa. Manischewitz are you a cold medicine?","Twitter for Android",122,,,,FALSE,FALSE,7,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Roewoof/status/1103431687533486080","Roe ✡️ Dafna 🦁🍷💙 👩‍🎓","Brooklyn, NY","Author. Healer in training, Grad school. Working on and serializing my second book one breath at a time. A proud Greek Colombian Jew. Wampus 🐆/Slytherin 🐍","https://t.co/5zh04sNWnM",FALSE,1188,944,90,42789,26065,2009-09-15 21:19:38,FALSE,"https://t.co/5zh04sNWnM","http://spellsandhexes.wordpress.com","en","https://pbs.twimg.com/profile_banners/74558989/1467422316","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1100823376980049920/U7Mh7xCT_normal.jpg"
"x301775442","x1103431534462275584",2019-03-06 23:05:53,"Khenoo_","I drip erryday like a runny nose","Twitter for iPhone",32,,,,FALSE,FALSE,0,1,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Khenoo_/status/1103431534462275584","Khenoo","Kansas City, MO","if the nigga can't break bread he fake R.I.P Pops | Kasiya Reign 👶🏽💙",,FALSE,1448,875,3,31640,1265,2011-05-20 01:38:46,FALSE,,,"en","https://pbs.twimg.com/profile_banners/301775442/1544151357","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1099502430868381697/Vj5QfuMx_normal.jpg"
"x1069790180","x1103431315444125698",2019-03-06 23:05:01,"KeMarissa","The past two weeks i pushed my self to go to work the whole time i thought it was just sinus problems and a head cold .. bitch the whole time it was pneumonia 😂","Twitter for iPhone",160,,,,FALSE,FALSE,4,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KeMarissa/status/1103431315444125698","Rissa 🖤","Texas ","",,FALSE,754,396,7,36962,20315,2013-01-08 02:38:16,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1069790180/1546414925","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1097695645270528000/wUUNHLPA_normal.jpg"
"x842017899887919104","x1103431003173998594",2019-03-06 23:03:46,"RModestaBooks","Snow, cold viruses, stomach viruses, more snow, walking pneumonia, snow some more, three stir crazy kids...but here I am finally back at the library!! 🎉 I've hardly had a chance to look at Twitter or think about writing. What are y'all working on? Anything good? Can I see? 😁","Twitter for iPhone",275,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RModestaBooks/status/1103431003173998594","Regina Modesta","Pennsylvania, USA","Contemporary romance author who believes in the crazy notion that women should forge their own destinies. Trying to finish and publish second novel on Amazon.","https://t.co/2jsS7ZEIjp",FALSE,576,908,5,1106,2092,2017-03-15 14:21:26,FALSE,"https://t.co/2jsS7ZEIjp","http://reginamodestabooks.com","en","https://pbs.twimg.com/profile_banners/842017899887919104/1547605435","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/842039180444241921/48Mhw0sn_normal.jpg"
"x297223865","x1103429727015108609",2019-03-06 22:58:42,"treas4you","Weather-driven sickness is a thing but it isn't always the temperature that causing the illness. #commoncold https://t.co/6tXKka47a0 https://t.co/ILzIJPN8LS","EdgeTheory",132,,,,FALSE,FALSE,0,0,"commoncold",,"hlty.us/64el","https://t.co/6tXKka47a0","http://hlty.us/64el","http://pbs.twimg.com/media/D1ArfSoW0AAaGta.jpg","https://t.co/ILzIJPN8LS","https://twitter.com/treas4you/status/1103429727015108609/photo/1","photo","http://pbs.twimg.com/media/D1ArfSoW0AAaGta.jpg","https://t.co/ILzIJPN8LS","https://twitter.com/treas4you/status/1103429727015108609/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/treas4you/status/1103429727015108609","Treas4You, Co","Romeoville, IL","Clothes",,FALSE,20,7,5,1587,21,2011-05-12 04:34:55,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/763374354268913664/BqybDQpE_normal.jpg"
